category_url,category_url_clean,page,handle,name,app_url,icon_url,rating,review_count,has_free_plan_text,pricing_text,short_description,built_for_shopify,is_ad
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,11,parcelmind,Parcelmind Shipping Suite,https://apps.shopify.com/parcelmind,https://cdn.shopify.com/app-store/listing_images/a65149cdcda6bb10cfe2fa3a00d578ec/icon/CLiijq3SxYkDEAE=.png,5.0,6,True,Free plan available,Auto courier selection and label generation with live tracking,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,shipsavvy-crossborder-shipping,ShipSavvy CrossBorder Shipping,https://apps.shopify.com/shipsavvy-crossborder-shipping,https://cdn.shopify.com/app-store/listing_images/6e8009caa8ce884302bbda492193e257/icon/CLvkjYmkkY4DEAE=.png,5.0,2,False,Free to install,Simplify cross-border shipping management,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,post-labelcenter,Post‑Labelcenter (offiziell),https://apps.shopify.com/post-labelcenter,https://cdn.shopify.com/app-store/listing_images/523f14d33d1163f782043319260baa87/icon/CJKUo5z4uIwDEAE=.png,1.0,1,False,Free,Erstelle Versandlabels von der Österreichischen Post.,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,chilexpress-oficial,Chilexpress,https://apps.shopify.com/chilexpress-oficial,https://cdn.shopify.com/app-store/listing_images/84b4a3e37cbd95807d48ce5dfa868e1b/icon/CI2Ey5Dz7PICEAE=.png,1.2,8,False,Free to install,"Tarifas de envío, órdenes de transporte y seguimiento.",False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,shipblink-easypost,ShipBlink: Shipping in a Blink,https://apps.shopify.com/shipblink-easypost,https://cdn.shopify.com/app-store/listing_images/cc4e51e3d9262778a47417f1372d5778/icon/CNvrx4Stu4kDEAE=.png,4.5,26,False,Free to install,Save on label costs and provide accurate delivery estimates,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,turbo,Turbo,https://apps.shopify.com/turbo,https://cdn.shopify.com/app-store/listing_images/4f648a66cda34cf07521c313bd08bc84/icon/CKaB_vGPvY8DEAE=.png,,,,,Process orders in bulk and track deliveries in real time,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,shipmate-2,Shipmate: UK Shipping,https://apps.shopify.com/shipmate-2,https://cdn.shopify.com/app-store/listing_images/9c2dfe15c362a7c40d8bbd03f58c5d33/icon/CND-it7A9PsCEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,intime-delivery,Intime Verzenden,https://apps.shopify.com/intime-delivery,https://cdn.shopify.com/app-store/listing_images/d8580d0fd9368a8da62a6a426947b133/icon/CLXqrueT34wDEAE=.png,,,,,Integrate your store with Intime and streamline your shipping,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,eliteworks-shipping,EliteWorks Shipping,https://apps.shopify.com/eliteworks-shipping,https://cdn.shopify.com/app-store/listing_images/1d84b9401cca289e56d642af927c56a2/icon/COma1qX44fsCEAE=.jpeg,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,purolator,Purolator,https://apps.shopify.com/purolator,https://cdn.shopify.com/app-store/listing_images/2b6e10107ebf649aecc8fc02d2d4bbc8/icon/CI-F0bf0lu8CEAE=.jpg,2.0,4,False,Free,Delivering your promises in the online world,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,auspost-mypost-business,Kivaro:AusPost MyPost Business,https://apps.shopify.com/auspost-mypost-business,https://cdn.shopify.com/app-store/listing_images/4dafd58b629d55693e8e38c504a4778f/icon/COqI_-vvlZADEAE=.png,5.0,1,True,Free plan available,Bulk Australia Post shipping labels and automated fulfillment,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,urshipper,UrShipper,https://apps.shopify.com/urshipper,https://cdn.shopify.com/app-store/listing_images/29f89528b05fa0522bf4f925f14f7821/icon/CK26uJCYzYgDEAE=.jpeg,5.0,3,False,Free to install,Streamline your shipping flow and display live checkout rates,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,on-time-delivery,OrderMate ‑ Delivery & Pickup,https://apps.shopify.com/on-time-delivery,https://cdn.shopify.com/app-store/listing_images/5814587a4a574195d92a6acd49efec51/icon/CNPbn7z0lu8CEAE=.png,4.8,134,True,Free plan available,Show ETA-EDD + date picker for local delivery and store pickup,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,colete-online,Colete‑Online,https://apps.shopify.com/colete-online,https://cdn.shopify.com/app-store/listing_images/cf223d2f5eecc25c2f162a61c49c6a6a/icon/CMzp7tyHyfkCEAE=.png,3.8,3,False,Free to install,Automatically compare carriers and create shipping labels,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,invoice-browse,Invoice Browse: Order Printer,https://apps.shopify.com/invoice-browse,https://cdn.shopify.com/app-store/listing_images/a5fd391cefcb00a605075734ab688c43/icon/CMbch-6s9YIDEAE=.png,4.7,18,True,Free plan available,Invoicing for enterprise b2b stores. One-tap printing with POS,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,omniva-shipping-1,Omniva shipping,https://apps.shopify.com/omniva-shipping-1,https://cdn.shopify.com/app-store/listing_images/6e5591bc11825cab8110f9f6f5a2e116/icon/CJCQt936z_8CEAE=.png,1.0,7,False,Free,Streamlined Shipping Solutions for E-commerce Stores,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,evership,Evership: Next‑Gen Shipping,https://apps.shopify.com/evership,https://cdn.shopify.com/app-store/listing_images/1e385a5a59b8779e1e03d6cce0a08d4e/icon/CICrnbyBl48DEAE=.png,5.0,2,False,Free to install,Streamline your Shipping with AI. Available in South Africa,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,leopards-courier-integration,Leopards Courier Integration,https://apps.shopify.com/leopards-courier-integration,https://cdn.shopify.com/app-store/listing_images/db576269de0993a8b6233cb88bdbcddd/icon/CMj22cTLi_UCEAE=.jpeg,5.0,1,False,Free to install,Leopards courier services integration for parcel bookings,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,warehance,Warehance,https://apps.shopify.com/warehance,https://cdn.shopify.com/app-store/listing_images/1c15b61a2e6a1e8bac63d9423df26f8d/icon/CO3MyPnqjokDEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,balikobot-official,Balikobot,https://apps.shopify.com/balikobot-official,https://cdn.shopify.com/app-store/listing_images/44910b86b11288a5090dfd8a62213a21/icon/CM7k6cLx1_ACEAE=.png,3.7,4,False,Free,Full integration to Balikobot incl. printing shipping labels,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,12,coolrunner-app,Homerunner,https://apps.shopify.com/coolrunner-app,https://cdn.shopify.com/app-store/listing_images/ab65fd3b9cb9d9e5dc5179fbf52e692b/icon/CNCAzr2ezPwCEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,wise-express,WISE COMMERCE Cross‑Border,https://apps.shopify.com/wise-express,https://cdn.shopify.com/app-store/listing_images/75640ad61236daa84782c5cd99dfd65c/icon/CNjOmqiU3v4CEAE=.png,5.0,1,False,Free to install,Ship your orders easily and quickly,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,fastway-couriers-sa,Fastway Couriers,https://apps.shopify.com/fastway-couriers-sa,https://cdn.shopify.com/app-store/listing_images/8657906116172bd88cda49389db79d13/icon/COnrprGBo_oCEAE=.png,1.0,1,False,Free to install,Manage and fulfill your orders,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,box-now-croatia,BOX NOW Croatia,https://apps.shopify.com/box-now-croatia,https://cdn.shopify.com/app-store/listing_images/a34568a2c7f0598388753db6d2c43ddd/icon/CNnGk7Pun4ADEAE=.jpeg,5.0,1,False,Free to install,Effortless eCommerce Shipping to Parcel Lockers with BOX NOW.,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,jetpost,JetPost : E‑commerce Shipping,https://apps.shopify.com/jetpost,https://cdn.shopify.com/app-store/listing_images/96456e228e0e23148a0a13e602a7ca89/icon/CMbzjv3Ct48DEAE=.png,,,,,Best shipping platform for small sellers & D2C brands in India,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,shopify-application-408,シンプル送り状データ出力くん,https://apps.shopify.com/shopify-application-408,https://cdn.shopify.com/app-store/listing_images/32f3a197d034c8cede2221a748054bdf/icon/CO6l4OCh5IQDEAE=.png,5.0,1,True,Free plan available,注文データをヤマト運輸、佐川急便、日本郵政向けの送り状の形式で出力できます,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,venipak-shipping,Venipak Shipping,https://apps.shopify.com/venipak-shipping,https://cdn.shopify.com/app-store/listing_images/6df0750cb29d54562632f9d51842611d/icon/CMHjrcmAtPMCEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,dhl-india,DHL Express India,https://apps.shopify.com/dhl-india,https://cdn.shopify.com/app-store/listing_images/acc1d6945795aca574ad0fcda2fa8682/icon/CM76n7j0lu8CEAE=.png,4.5,5,False,Free,Fulfill your international orders at express speed,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,shiprelay-fulfillment-center,ShipRelay Fulfillment,https://apps.shopify.com/shiprelay-fulfillment-center,https://cdn.shopify.com/app-store/listing_images/94916985eaeefc8c788e0e11a7286578/icon/CPTK0qX0lu8CEAE=.png,5.0,5,False,Free to install,Software and scale to control your entire fulfillment process.,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,synka-fraktjakt,Fraktjakt (Official),https://apps.shopify.com/synka-fraktjakt,https://cdn.shopify.com/app-store/listing_images/a80f5be457da1f9fb9e5e3569b09fe84/icon/CPeIyt6454UDEAE=.jpeg,5.0,2,False,Free trial available,Boka dina fraktsedlar och spåra dina beställningar automatiskt,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,multiship,Multiship,https://apps.shopify.com/multiship,https://cdn.shopify.com/app-store/listing_images/82abdea09ab3d988cfc94391da974743/icon/CISyqLf0lu8CEAE=.png,5.0,12,False,Free trial available,Ship to multiple addresses & recipients from a single checkout,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,itella-shipping,SmartPosti,https://apps.shopify.com/itella-shipping,https://cdn.shopify.com/app-store/listing_images/2a476173935037b85ba734cf3b2ebf05/icon/CKrI5YDxkIwDEAE=.jpeg,,,,,"SmartPosti shipping, no matter it's day or night.",False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,senddrop,SendDrop,https://apps.shopify.com/senddrop,https://cdn.shopify.com/app-store/listing_images/a93e1edf83b527a997786f8ee4602ca1/icon/CJ3jlrSolo0DEAE=.png,,,,,Versandkosten senken & Zeit sparen – mit Labels aller Anbieter,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,my-flying-box,My Flying Box,https://apps.shopify.com/my-flying-box,https://cdn.shopify.com/app-store/listing_images/d1e28c5f759836babc55404860358713/icon/CNuQxKTgjIQDEAE=.png,5.0,7,False,Free to install,Synchronize your orders and reduce your shipping rates,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,blpaczka,BLPaczka,https://apps.shopify.com/blpaczka,https://cdn.shopify.com/app-store/listing_images/9457212050085d2186679b094d35fa3e/icon/CPfJmfi3o5ADEAE=.png,,,,,Łatwiejsze nadawanie przesyłek,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,woot,Woot,https://apps.shopify.com/woot,https://cdn.shopify.com/app-store/listing_images/ef3dcddc2ce8be19248b8d79a1d97da8/icon/CLDi9r_dyo0DEAE=.jpeg,,,,,Automate shipping and invoicing from a single dashboard.,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,manuable,Manuable,https://apps.shopify.com/manuable,https://cdn.shopify.com/app-store/listing_images/4423f3c9277e8fdccbadb966b16acd66/icon/CLvlkd-NwvYCEAE=.png,2.1,12,False,Free to install,Tecnología y logística para tu negocio,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,yodel-direct,Yodel Direct,https://apps.shopify.com/yodel-direct,https://cdn.shopify.com/app-store/listing_images/470ec26c8dbbd1a705a9ca78141731cd/icon/CLfZ5OPJj4YDEAE=.png,5.0,1,False,Free to install,Ship parcels with Yodel Direct,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,j-t-express-uae,J&T Express UAE,https://apps.shopify.com/j-t-express-uae,https://cdn.shopify.com/app-store/listing_images/24c9d2d2dafffa030e6f12116039876f/icon/CNHl7q2R4vgCEAE=.png,4.0,1,False,Free,Deliver The World at Ease,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,13,soloenvios,Solo Envíos: Guías económicas,https://apps.shopify.com/soloenvios,https://cdn.shopify.com/app-store/listing_images/2c1e57c5f6b1a78f925444c934313693/icon/CI2JnbL04YMDEAE=.jpeg,1.0,4,False,Free to install,Plataforma logística para envíos nacionales y internacionales,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,aras-kargo,Pax: Aras Kargo,https://apps.shopify.com/aras-kargo,https://cdn.shopify.com/app-store/listing_images/370673ed9ee3493fb8f3681826466e7d/icon/CNPu6Of0lu8CEAE=.jpg,4.6,6,False,From $9.99/month,Kargo süreçlerinizi düzenler ve size zaman kazandırır.,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,australiapostshipping,Joovii Auspost MyPost Business,https://apps.shopify.com/australiapostshipping,https://cdn.shopify.com/app-store/listing_images/ba3f8ddbe2a11a5d3de10086cb09b314/icon/CNmQkv2fovgCEAE=.jpeg,4.0,13,False,Free trial available,Seemlessly Integrates My Post Busines for rates and labels,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,pax-hepsijet-kargo,Pax: HepsiJET Kargo,https://apps.shopify.com/pax-hepsijet-kargo,https://cdn.shopify.com/app-store/listing_images/c0ae9121532e3be683246742eefc089d/icon/CKio2a_Zr44DEAE=.png,5.0,1,False,From $9.99/month,Kargo süreçlerinizi düzenler ve size zaman kazandırır.,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,spedirepro,Spedire.PRO,https://apps.shopify.com/spedirepro,https://cdn.shopify.com/app-store/listing_images/084e8484884d924d6079583537ca258c/icon/CMny2fmdiP4CEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,shipcloud-connector,shipcloud App,https://apps.shopify.com/shipcloud-connector,https://cdn.shopify.com/app-store/listing_images/b882ce7764705f072314f3bde03b230d/icon/CLueosz0lu8CEAE=.png,2.3,9,False,Free to install,"Shipping platform - send, track & return directly from shop",False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,meowship,Meowship,https://apps.shopify.com/meowship,https://cdn.shopify.com/app-store/listing_images/6870f146e171c657525ce24518bf7cc0/icon/CJCmpKa1jvUCEAE=.png,5.0,3,False,Free,Connect with multiple couriers and instant delivery in Vietnam,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,ecolet-romania,Ecolet Romania,https://apps.shopify.com/ecolet-romania,https://cdn.shopify.com/app-store/listing_images/2301968d5529f48456f2906ff4889218/icon/CLOS3YXnhIUDEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,idealkargo,idealkargo,https://apps.shopify.com/idealkargo,https://cdn.shopify.com/app-store/listing_images/558b30a42a9076ec724fe32d0e382f45/icon/CKiVt_38wfECEAE=.jpeg,5.0,1,False,Free to install,Manage orders and ship with ease at the best shipping rates,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,ecoparcel,Ecoparcel,https://apps.shopify.com/ecoparcel,https://cdn.shopify.com/app-store/listing_images/d9b799cc5f4d34a15115456be4f91587/icon/CJDh2cG2zY4DEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,gls-be,GLS Shipping (Belgium),https://apps.shopify.com/gls-be,https://cdn.shopify.com/app-store/listing_images/f77c3138f02a18fbd2be99e24cbaba3a/icon/COKrwrb9gYoDEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,smartship-romania,SmartShip Romania,https://apps.shopify.com/smartship-romania,https://cdn.shopify.com/app-store/listing_images/68e2f20cefc53e0dac03f69178f72b2e/icon/CNvuiLWrhYQDEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,anchanto-wms,Anchanto WMS,https://apps.shopify.com/anchanto-wms,https://cdn.shopify.com/app-store/listing_images/7b2d589faf745d3d247a3c4afe3b4354/icon/CIezo-SHh4EDEAE=.png,,,,,Manage seamless warehousing & fulfillment operations,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,goswift,Swift,https://apps.shopify.com/goswift,https://cdn.shopify.com/app-store/listing_images/cafad00e018538eb2fdb64a679e7bd63/icon/CLHkxMDFovcCEAE=.png,1.3,4,False,Free to install,Reliable & affordable door-to-door shipping service for India,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,parcel-path,ParcelPath,https://apps.shopify.com/parcel-path,https://cdn.shopify.com/app-store/listing_images/205bd88a7f605d9bf085cd93476179c5/icon/CLP4-qf0lu8CEAE=.png,5.0,1,False,Free to install,Discounted Shipping for small businesses on any platform,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,swftbox,swftbox,https://apps.shopify.com/swftbox,https://cdn.shopify.com/app-store/listing_images/5a8e29b790c959fc21a6659656e6596b/icon/CNHMspSDpocDEAE=.png,,,,,Connect your store with swftbox for seamless tracking updates,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,correios-sigep-etiquetas,Correios ‑ SIGEP ‑ Etiquetas,https://apps.shopify.com/correios-sigep-etiquetas,https://cdn.shopify.com/app-store/listing_images/b9d9caa6f760574be13b9a34c65459c8/icon/CJCIrLP0lu8CEAE=.jpg,1.8,12,False,Free trial available,"Create, print and submit shipping labels for correios w/ SIGEP",False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,enviopack,Envíopack,https://apps.shopify.com/enviopack,https://cdn.shopify.com/app-store/listing_images/94c4b5e033d0cf5a7156cbfc54dc16d9/icon/CLWn48iz748DEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,postnord-ship-connect,PostNord Ship Connect,https://apps.shopify.com/postnord-ship-connect,https://cdn.shopify.com/app-store/listing_images/547240c6c7548fbe3c38f1550be7e895/icon/CMmqptSynYIDEAE=.jpeg,1.0,1,False,Free trial available,Simplify PostNord Shipping: Select Rates & Rules in One Portal,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,flashbird,FlashBird,https://apps.shopify.com/flashbird,https://cdn.shopify.com/app-store/listing_images/049a6667f7b709c7dcc61009d86bc7c4/icon/CJ7p-crL7_cCEAE=.jpeg,5.0,1,False,Free to install,"Same-Day Delivery Within GTA, Montreal & Quebec City",False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,14,zopoxo,Zopoxo,https://apps.shopify.com/zopoxo,https://cdn.shopify.com/app-store/listing_images/df4a61afc4d442b08bfd3737014a2bd6/icon/CKzZ5tO8tIIDEAE=.png,4.9,10,False,Free to install,"At Zopoxo, we're dedicated to simplifying your shipping needs",False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,15,interparcel-uk,Interparcel UK,https://apps.shopify.com/interparcel-uk,https://cdn.shopify.com/app-store/listing_images/6fbb602b6b4a523db3982391f3b2cd7e/icon/CIu19r3g8_gCEAE=.png,5.0,1,False,Free to install,"Get your Parcel Delivered On Time, Under Budget and with Ease",False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,15,hfd-integration,HFD DeliverIt,https://apps.shopify.com/hfd-integration,https://cdn.shopify.com/app-store/listing_images/b1f04d1ddcd249508cad5179b83227f8/icon/CO3Fxvbfnu8CEAE=.jpg,3.7,10,False,Free trial available,Creates Shipments and labels for HFD shipments in Israel,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,15,smsa-express,SMSA Shipping App. (official),https://apps.shopify.com/smsa-express,https://cdn.shopify.com/app-store/listing_images/13b6ae1a44a3f18baeb91df22086533c/icon/CJzy9qz0lu8CEAE=.png,1.4,2,False,Free,The App allows you to create shipping labels and track orders.,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,15,teleport-app-1,Teleport,https://apps.shopify.com/teleport-app-1,https://cdn.shopify.com/app-store/listing_images/bae598cc48e125d401e6e591ae19aedf/icon/CMCfkJvc2Y0DEAE=.png,,,,,Automate international shipping with next-day delivery,False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,15,eiz-fulfillment,EIZ Fulfillment Technology,https://apps.shopify.com/eiz-fulfillment,https://cdn.shopify.com/app-store/listing_images/4a814f865826eba614f76f3e94d06831/icon/CLSt-JnuzPoCEAE=.png,5.0,2,False,Free,"Manage each step of fulfilment, manage orders, generate labels",False,False
https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,https://apps.shopify.com/categories/orders-and-shipping-shipping-solutions-shipping/all,15,vamaship,Vamaship: eCommerce Shipping,https://apps.shopify.com/vamaship,https://cdn.shopify.com/app-store/listing_images/ab80e8328eb5a814d1c6f04dab08cabb/icon/CJW8l8L0lu8CEAE=.jpg,3.6,11,False,Free,One Stop Shipping Solution for all Ecommerce Needs in India,False,False
