category_url,page,handle,name,app_url,icon_url,rating,review_count,has_free_plan_text,pricing_text,short_description,built_for_shopify,is_ad
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,google-reviews-by-qressy,Google Reviews By Qressy,https://apps.shopify.com/google-reviews-by-qressy,https://cdn.shopify.com/app-store/listing_images/481164c5a449c05259198aa28426384e/icon/CJmE5dbd3YcDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,shopee-reviews,Shopee Reviews,https://apps.shopify.com/shopee-reviews,https://cdn.shopify.com/app-store/listing_images/ba08116c2c994927eed5f976b251feb5/icon/CO6kkPjep44DEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,chatbot-order-tracking,Order Tracking & Chatbot,https://apps.shopify.com/chatbot-order-tracking,https://cdn.shopify.com/app-store/listing_images/78e6fbd4c3684357bc4f843ddf31a7eb/icon/CJufwYSt7-8CEAE=.jpeg,,,,,Free to install,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,mybranz-reviews,MyBranz FTC‑Compliant Reviews,https://apps.shopify.com/mybranz-reviews,https://cdn.shopify.com/app-store/listing_images/59d7620344c0e4acd8a02507b24468a8/icon/CIXfvumDhIUDEAE=.png,5.0,2,False,Free trial available,Streamline Review Collection and Ensure FTC Compliance,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,feedback-rebates,Virthium Feedback Rebates,https://apps.shopify.com/feedback-rebates,https://cdn.shopify.com/app-store/listing_images/ab6af33291ed5ceb665706751ead4d5a/icon/CPPkof65o5ADEAE=.png,4.5,2,False,Free to install,Cash back for honest review. You offer it BEFORE sale.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,ilikethat-like-buttons,ILikeThat: Like Buttons,https://apps.shopify.com/ilikethat-like-buttons,https://cdn.shopify.com/app-store/listing_images/edf2e53d988b0eed94bec46053608f81/icon/CLTKwdDwiv8CEAE=.png,5.0,2,False,Free trial available,Increase conversions by adding like buttons to your products,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,smart-reviews,Brainio Instant Reviews,https://apps.shopify.com/smart-reviews,https://cdn.shopify.com/app-store/listing_images/b8da0837a832c43a5312b09e4677697e/icon/CP_T8OHy0oYDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,eggviews,Product Reviews + Q&A EggViews,https://apps.shopify.com/eggviews,https://cdn.shopify.com/app-store/listing_images/e42a55fbeae110b1c3af6f4db6437d0f/icon/COTf_r30lu8CEAE=.png,2.3,3,False,From $9/month,"Advance Product Reviews, Site Reviews, and Photo Review, Q&A",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,goodauthentic-ugc,GoodAuthentic UGC,https://apps.shopify.com/goodauthentic-ugc,https://cdn.shopify.com/app-store/listing_images/17e3134f15d4a488d0fd942dbaef38a7/icon/COa6xYuH7ocDEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,vestico-ugc-videos,Vestico Shoppable Video & UGC,https://apps.shopify.com/vestico-ugc-videos,https://cdn.shopify.com/app-store/listing_images/745546685a0681f8202e3deb4c8bdfa7/icon/CPfMsPHI84EDEAE=.png,5.0,2,True,Free plan available,"Boost Sales with Shoppable UGC, Instagram and Tiktok content",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,k-walmart-reviews,K: Walmart Reviews Importer+AI,https://apps.shopify.com/k-walmart-reviews,https://cdn.shopify.com/app-store/listing_images/68f0eeda1975eb76c8907238d85a3a93/icon/CNn87pawlo8DEAE=.png,,,,,Import Reviews from Walmart to Build Trust & Boost Sales.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,elfsight-booking-reviews,Elfsight Booking Reviews,https://apps.shopify.com/elfsight-booking-reviews,https://cdn.shopify.com/app-store/listing_images/bdc3b564d9958b5603fde16cd2241072/icon/CJSn7cz0lu8CEAE=.jpg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,elfsight-airbnb-reviews,Airbnb Reviews by Elfsight,https://apps.shopify.com/elfsight-airbnb-reviews,https://cdn.shopify.com/app-store/listing_images/7689d610705311c0cca81c44d1df58cf/icon/CMiP3cz0lu8CEAE=.jpg,5.0,1,False,Free trial available,Import Airbnb reviews. Embed Airbnb reviews. Get more reviews,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,shping-reviews,Shping Reviews,https://apps.shopify.com/shping-reviews,https://cdn.shopify.com/app-store/listing_images/f0128f29ce0882cd6962536de7e080e7/icon/CJCMp7yMzfECEAE=.png,,,,,Enhances partner stores with Shping's Trusted Reviews,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,review-mate,ReviewMate,https://apps.shopify.com/review-mate,https://cdn.shopify.com/app-store/listing_images/694eb90add5c88ae502f4bc0afeecb22/icon/CLygys-zw4sDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,vyrill,Vyrill In‑Video Search,https://apps.shopify.com/vyrill,https://cdn.shopify.com/app-store/listing_images/00c98897ce6d5db9d17f1fc4cd3a4dd6/icon/CLaez4Lu-vYCEAE=.jpeg,5.0,1,False,Free,Boost sales with searchable product videos and video reviews,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,reviewhub,ReviewHub Product Review + SEO,https://apps.shopify.com/reviewhub,https://cdn.shopify.com/app-store/listing_images/f36a7f35210172da0035889a8b8e2ffd/icon/CJGW3fqr_oYDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,purebrand,Purebrand  App,https://apps.shopify.com/purebrand,https://cdn.shopify.com/app-store/listing_images/9c0cd869bfa7ab52d224cd4d756f460b/icon/CPOYtZC6qZADEAE=.png,,,,,Enhance conversion by communication with potential customer.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,u-komi,U‑KOMI UGC Marketing Tool,https://apps.shopify.com/u-komi,https://cdn.shopify.com/app-store/listing_images/88f455bd685edf17e69d501a0fc4961e/icon/CMjlmdn0lu8CEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,ens-smart-ratings-review,Smart Ratings & Review,https://apps.shopify.com/ens-smart-ratings-review,https://cdn.shopify.com/app-store/listing_images/abbb5b3546b93758153439b167ab7248/icon/CLTuiN7AgIUDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,localreviews,Local Reviews,https://apps.shopify.com/localreviews,https://cdn.shopify.com/app-store/listing_images/083d7d2eb58e1c493abf4aa5ca5d720c/icon/CNbkiaC3h4ADEAE=.jpeg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,themesflat-smart-config,Grocom,https://apps.shopify.com/themesflat-smart-config,https://cdn.shopify.com/app-store/listing_images/192fed02beba7002e96ee77ff95cdb1e/icon/COTfkLX57Y8DEAE=.png,,,,,"Manage reviews and discounts, supports Gearo",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,rewora-product-reviews,Rewora Product Reviews,https://apps.shopify.com/rewora-product-reviews,https://cdn.shopify.com/app-store/listing_images/d4d59a94c8793662446a154e90b8dd8b/icon/CKegg-fwqpADEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,kiwi-product-reviews,Kiwi ‑ Product Reviews,https://apps.shopify.com/kiwi-product-reviews,https://cdn.shopify.com/app-store/listing_images/4f7a60db64369e2dd2a0d57dcb4526db/icon/CLSdm9PawJEDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,trustmate,TrustMate.io Reviews & Photos,https://apps.shopify.com/trustmate,https://cdn.shopify.com/app-store/listing_images/4805afb812e0ef7c99735b094fbe40e3/icon/CJK7vvL0g_4CEAE=.png,4.7,3,False,Free trial available,Collect Product & Company reviews. Social proof & Trust Badge!,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,automated-customer-reviews,Infinite Apps: Review Anywhere,https://apps.shopify.com/automated-customer-reviews,https://cdn.shopify.com/app-store/listing_images/ddb25f4b9e36a622002a70cfc2c74896/icon/CKzEjZG8zIkDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,google-review-showcase,Google Reviews Showcase,https://apps.shopify.com/google-review-showcase,https://cdn.shopify.com/app-store/listing_images/fb642bb939bf82b69ca9125d24053324/icon/CJ2o36WMm4wDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,wts-review,"WTS ‑ Like, Rating & Review",https://apps.shopify.com/wts-review,https://cdn.shopify.com/app-store/listing_images/9370e3eb10cfb695fefd54f90a15b8e9/icon/CMu6--fpk40DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,exclusive-product-review-app,Top Product Review App,https://apps.shopify.com/exclusive-product-review-app,https://cdn.shopify.com/app-store/listing_images/4ad6983a26262e53c964c8521e4ea74e/icon/CNndzIXWoPsCEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,trustpilot-invitations,Reviews collector,https://apps.shopify.com/trustpilot-invitations,https://cdn.shopify.com/app-store/listing_images/0b01d0238d97c4058555880aa4d0ae78/icon/CJ-PnaesiP0CEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,yaketyyak,YaketyYak Product Reviews,https://apps.shopify.com/yaketyyak,https://cdn.shopify.com/app-store/listing_images/ce678a02b0fc74527e71afe7375e9323/icon/CLKxhYvMooEDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,13,pixelcraft-reviewfy-wishify,PixelWishify & ReviewBoost,https://apps.shopify.com/pixelcraft-reviewfy-wishify,https://cdn.shopify.com/app-store/listing_images/dd9625f9b07dc89bb56643de97398ccb/icon/CMff-Py28owDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,annex-cloud-all-module,Annex Cloud: Loyalty Platform,https://apps.shopify.com/annex-cloud-all-module,https://cdn.shopify.com/app-store/listing_images/2699396619bbdea51d74cbf3a0e41b35/icon/CK_q0qDusO8CEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,shynr,Shynr Reviews,https://apps.shopify.com/shynr,https://cdn.shopify.com/app-store/listing_images/f7b965c5154c41f6c508339a5a794e07/icon/CJGK-YnI4PYCEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,reviewsjet,ReviewsJet Product Reviews App,https://apps.shopify.com/reviewsjet,https://cdn.shopify.com/app-store/listing_images/46cdc1e815be54f1b2a18f215e8aad24/icon/CI-o9dDJ4YYDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,product-review-photo-review,Fab Product Reviews & UGC,https://apps.shopify.com/product-review-photo-review,https://cdn.shopify.com/app-store/listing_images/0b387bdf1fdc7b9cfca2bc1c074bfc57/icon/CI2yvY3Fwf0CEAE=.jpeg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,ga-airbnb-reviews,GA: Airbnb Reviews + AI,https://apps.shopify.com/ga-airbnb-reviews,https://cdn.shopify.com/app-store/listing_images/d45ee8596848d74e3b433dcff33088e3/icon/CJCstMqth44DEAE=.png,,,,,Build Trust and Boost Bookings with Airbnb Reviews,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,audioreviews,AudioReviews,https://apps.shopify.com/audioreviews,https://cdn.shopify.com/app-store/listing_images/e67c49c458440141e3a9fa12073d43e1/icon/CI6d-Pv_1_oCEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,ac-reviews-ratings,AC ‑ Reviews & Ratings,https://apps.shopify.com/ac-reviews-ratings,https://cdn.shopify.com/app-store/listing_images/e8231bf44c688ffffe7a319e0eed8df2/icon/CMTc-Kax94kDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,margaritas-ai,Margaritas.ai,https://apps.shopify.com/margaritas-ai,https://cdn.shopify.com/app-store/listing_images/9daf43896f5e6b142a97dca3ba735c0b/icon/CJf29fiB_ooDEAE=.png,,,,,Turn customers into advocates with automated video reviews.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,adtrace-snapchat,SnapTrack: Snapchat Pixels,https://apps.shopify.com/adtrace-snapchat,https://cdn.shopify.com/app-store/listing_images/8f9a6e2de7ab946f0adb5f41e416a1cc/icon/CKzxiIaUgokDEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,easyorder-review,Easy Order Review,https://apps.shopify.com/easyorder-review,https://cdn.shopify.com/app-store/listing_images/e615433648636d281a2fb9c7b19e7f25/icon/CMG-lvaV_Y0DEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,ga-expedia-reviews-importer,GA:Expedia Reviews Importer+AI,https://apps.shopify.com/ga-expedia-reviews-importer,https://cdn.shopify.com/app-store/listing_images/ead37fc400d071c167c69a3b8b4ab07a/icon/CM7hnYGt4o4DEAE=.png,,,,,Showcase Expedia Reviews to Build Trust and Drive Conversions,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,review-ai,uenhance reviews.ai,https://apps.shopify.com/review-ai,https://cdn.shopify.com/app-store/listing_images/8717bab92953060c8dacd4d791ee9848/icon/CLecjobFmo8DEAE=.jpeg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,kangaroo-reviews,Kangaroo Product Reviews App,https://apps.shopify.com/kangaroo-reviews,https://cdn.shopify.com/app-store/listing_images/ada8999725b1979edc729abcc3960ff5/icon/CPWw7reqj44DEAE=.png,,,,,Display and collect product reviews effortlessly,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,shoptimity,Shoptimity,https://apps.shopify.com/shoptimity,https://cdn.shopify.com/app-store/listing_images/5b75176b30b0567980960d56f5be9fe1/icon/CMfos76AwZADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,amazon-reviews-2,Technophile Amazon Review Sync,https://apps.shopify.com/amazon-reviews-2,https://cdn.shopify.com/app-store/listing_images/a3fa24a7e3d45e41932805fca74c8bd7/icon/CLzJm_C2vfsCEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,testimonial-guru,AppAspect Reviews Testimonials,https://apps.shopify.com/testimonial-guru,https://cdn.shopify.com/app-store/listing_images/9cf974d827372e4f061c57b3d8799311/icon/CN6PwJjM64IDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,smartarget-reviews,Smartarget Reviews,https://apps.shopify.com/smartarget-reviews,https://cdn.shopify.com/app-store/listing_images/501f954a5b061f81e8d1f955c4a3ad49/icon/COXTmbDi84QDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,osi-reviews,OSI Reviews,https://apps.shopify.com/osi-reviews,https://cdn.shopify.com/app-store/listing_images/73a3f5cc134f2eef078c0f98cd26138b/icon/CKjDucrB9YgDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,aico-reviews,Ratings & Reviews by aico,https://apps.shopify.com/aico-reviews,https://cdn.shopify.com/app-store/listing_images/174c695903f2d4dabb728ec4d739fcb4/icon/CMir24jO_ogDEAE=.jpeg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,14,akeans_likes_and_dislikes,Akeans Likes and Dislikes,https://apps.shopify.com/akeans_likes_and_dislikes,https://cdn.shopify.com/app-store/listing_images/311df5a2d0bd9e15282e6e92591da96b/icon/CKLx2rCqvoEDEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,ga-hotels-reviews-importer,GA: Hotels Reviews Importer+AI,https://apps.shopify.com/ga-hotels-reviews-importer,https://cdn.shopify.com/app-store/listing_images/2d4365a97f4a61490fa32b96000c3a75/icon/CLzj1Mudo40DEAE=.png,,,,,Display authentic Hotels reviews to build trust.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,revito-amazon-aliexpress-review-importer,Revito AMZ AliExpress Reviews,https://apps.shopify.com/revito-amazon-aliexpress-review-importer,https://cdn.shopify.com/app-store/listing_images/5c7362dd18bdbffc4d44328ab753a586/icon/CMyfpfDilf8CEAE=.png,4.9,11,True,Free plan available,Import reviews from AliExpress. Import reviews from Amazon,True,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,fourr,FOURR Product Reviews,https://apps.shopify.com/fourr,https://cdn.shopify.com/app-store/listing_images/dc8789b5ec1b2922cf576fe9f0199f54/icon/CNWz9q7R8vcCEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,trust-revamp,Trust Revamp ‑ Product Reviews,https://apps.shopify.com/trust-revamp,https://cdn.shopify.com/app-store/listing_images/7eb70daf823536b82c682a372a1ab92c/icon/CKTlm5bwi40DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,ga-booking-reviews-importer,GA:Booking Reviews Importer+AI,https://apps.shopify.com/ga-booking-reviews-importer,https://cdn.shopify.com/app-store/listing_images/8de8274e35452604dbd93bd6616c00a7/icon/CMK_nKjchI0DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,reviewz-product-reviews-ugc,Reviewz ‑Product Reviews & UGC,https://apps.shopify.com/reviewz-product-reviews-ugc,https://cdn.shopify.com/app-store/listing_images/7f1b93733527005c566742630151da29/icon/CNbHzPq9gf8CEAE=.png,,,,,Fetch product reviews and display them on your website.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,bytes-product-reviews,Bytes Product Reviews,https://apps.shopify.com/bytes-product-reviews,https://cdn.shopify.com/app-store/listing_images/b6e6868cc4e8689afcf3ef6c5e966ae6/icon/CKfhh9_L4oYDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,zehnme-reviews,Zehntech Product Reviews App,https://apps.shopify.com/zehnme-reviews,https://cdn.shopify.com/app-store/listing_images/25f901b28498bdd335060c7d45045ddc/icon/CPPssM6P_pADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,mintloops,Mintloops ,https://apps.shopify.com/mintloops,https://cdn.shopify.com/app-store/listing_images/23ffbf7594d02e9076b1d0efb10eb30e/icon/CJnYpI2Ojo0DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,hsh-product-review,[HSH] Product Review,https://apps.shopify.com/hsh-product-review,https://cdn.shopify.com/app-store/listing_images/9b9667795d19b32cb26fb8d7ecd44437/icon/CM34pNav1o8DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,ga-google-play-store-reviews,GA: Google Play Store Reviews,https://apps.shopify.com/ga-google-play-store-reviews,https://cdn.shopify.com/app-store/listing_images/5f1878c8ac18aca40076129298093a6c/icon/CKHgrYui7I8DEAE=.png,,,,,Showcase Google Play Store Reviews to Build Trust,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,devteampro-product-reviews,DevTeamPro: Product Reviews,https://apps.shopify.com/devteampro-product-reviews,https://cdn.shopify.com/app-store/listing_images/b0a9b3f7a90295aaf0c23a8cc025fb90/icon/CIqw6piykpADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,google-reviews-by-repocean,Google Reviews By RepOcean,https://apps.shopify.com/google-reviews-by-repocean,https://cdn.shopify.com/app-store/listing_images/80efe3d6608157ed622e180405b5b0cd/icon/CKPFvvaQnJEDEAE=.jpeg,,,,,"Display Google reviews to build trust, credibility, and SEO",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,15,product-review-6,Milople Product review,https://apps.shopify.com/product-review-6,https://cdn.shopify.com/app-store/listing_images/567423673d8d822693fdcc850244e1a4/icon/CJufre_dr44DEAE=.jpeg,,,,,Free plan available,False,False
